,Date,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24
407,2023-02-12,7776688.52,7458262.42,7273767.77,7102243.78,7016041.36,7013581.35,6929270.83,7136565.76,7565297.18,7883447.52,8084712.96,8355257.56,8501966.14,8489117.07,8424852.84,8359621.35,8292089.46,8288892.83,8928764.7,9346888.41,9225982.7,8905368.55,8449815.98,7941339.71
408,2023-02-13,7533952.02,7316714.8,7145732.79,7077643.95,7294521.11,7884261.44,8083041.12,8484824.23,9071468.29,9490505.86,9667438.0,9885771.7,9802445.8,9920760.83,10121807.15,10102411.07,9925098.55,9566686.39,9958703.93,10296831.45,10081754.99,9605772.73,8932688.25,8347707.53
409,2023-02-14,7906383.9,7563734.29,7400203.57,7310579.01,7492748.18,8004053.92,8235822.13,8693087.61,9172671.88,9423370.56,9703081.58,9951692.32,9884615.99,10046267.73,10563091.03,10592707.37,10410234.66,10025179.45,10079330.06,10408180.73,10147302.26,10026503.03,9445087.85,8660410.68
410,2023-02-15,8045705.09,7746798.58,7673407.89,7607177.93,7799134.94,8334221.65,8496609.02,8959264.63,9542495.84,9828195.85,10183684.03,10447898.76,10304267.52,10439798.93,10586176.45,10589344.0,10418354.44,10058317.4,10135544.72,10376686.35,10115905.15,9971522.56,9441031.19,8538591.38
411,2023-02-16,7959498.38,7693870.18,7652964.86,7393808.5,7581779.88,8129642.44,8327919.25,8673784.45,9114840.18,9366581.14,9642300.87,10046878.52,10162997.68,10257423.96,10477696.65,10513746.17,10347071.76,10048221.13,10463549.46,10741036.51,10466421.84,9977160.21,9352153.77,8637268.19
412,2023-02-17,8214903.77,7986464.56,7801190.98,7724296.23,7762012.11,8270042.16,8435617.86,8742498.95,9491213.89,9830461.62,10083633.6,10311155.47,10274982.91,10345176.39,10509988.13,10553269.21,10302218.82,10015700.71,10410323.19,10612018.39,10380231.63,9951704.78,9375351.6,8794456.57
413,2023-02-18,8351018.08,8061967.9,7857067.25,7717423.06,7787093.4,7953667.32,8008766.48,8363678.65,9026905.52,9449026.68,9750999.59,9933752.33,9917485.24,9788327.97,9537640.99,9380398.96,9259969.75,9129650.1,9787287.62,10094633.06,9795156.76,9326934.28,8805767.01,8312250.83
414,2023-02-19,7557241.54,7226230.73,7044160.25,6885722.32,6782138.73,6731545.38,6521958.37,6788520.06,7265276.01,7746484.49,8177606.86,8456577.64,8585001.13,8561080.03,8461363.96,8388886.37,8237991.9,8120355.35,8592436.99,8996116.58,8885014.67,8560394.06,8122776.91,7712059.77
415,2023-02-20,7623982.75,7391940.89,7249355.28,7129637.86,7351817.26,7945037.65,8130120.37,8539013.43,9004712.67,9335886.46,9784154.03,9921507.55,9862880.45,9959364.59,10141039.05,10142787.08,10007153.71,9761980.56,10138972.3,10399312.8,10167230.65,9719744.62,8933949.11,8350672.38
416,2023-02-21,7954944.71,7711643.55,7515184.61,7349384.54,7540707.16,8098954.67,8250097.07,8568473.77,9074798.5,9349071.83,9666524.03,9933505.98,9849577.47,9886698.68,10032208.99,10073829.52,9959210.89,9715122.6,10164652.69,10429007.03,10172258.73,9699271.15,8969060.71,8446059.35
417,2023-02-22,8077861.32,7833337.85,7574564.51,7421530.26,7573169.5,8077536.19,8372184.28,8816798.02,9333913.93,9618212.2,9935370.42,10176826.97,10062391.29,10130122.61,10284610.19,10256607.14,10128992.3,9847896.87,10233188.38,10511171.22,10265422.53,9728991.87,9076168.24,8546554.19
418,2023-02-23,7883457.65,7493518.65,7270393.79,7163353.26,7352502.48,7960681.86,8092944.53,8508728.96,9137202.67,9433391.15,9798930.15,10123204.5,10030167.99,10196587.11,10377466.07,10367041.89,10230537.97,9931841.92,10372012.48,10648065.59,10410233.48,9866806.35,9235653.42,8516546.03
419,2023-02-24,8093833.04,7813643.38,7649158.81,7554810.21,7742755.91,8332333.94,8412512.05,8798751.79,9366439.82,9611523.36,10011989.52,10333372.24,10209607.15,10373151.06,10575109.68,10591713.94,10431978.22,10043397.24,10378527.95,10695417.65,10428512.58,10013089.21,9408643.02,8878277.43
420,2023-02-25,8261784.7,8070004.08,7869161.91,7740790.69,7803401.58,7918479.33,7908660.53,8290329.68,8796264.88,9071882.4,9426761.79,9669382.97,9632109.66,9467454.38,9290786.83,9248232.94,9200779.65,9107566.86,9497552.4,9752568.12,9520248.25,9111244.6,8575541.65,8132361.12
421,2023-02-26,8003150.35,7752737.98,7539787.68,7401646.59,7323335.85,7222250.83,7027133.71,7282880.89,7674981.27,8038811.04,8365134.82,8609099.84,8770674.27,8784859.23,8686883.39,8599494.66,8480584.67,8434436.11,9123089.43,9572432.92,9444939.51,9162212.3,8724022.13,8276020.49
422,2023-02-27,7926462.53,7659252.27,7484520.96,7439139.63,7677101.4,8245551.52,8434999.58,8852909.28,9364331.45,9677714.64,9995441.38,10279403.06,10186516.58,10322068.52,10521116.45,10599492.58,10425559.97,10083231.31,10444777.75,10746573.33,10510450.34,10034126.22,9317015.88,8743341.63
423,2023-02-28,8310077.4,8051229.81,7856335.19,7749507.24,7873377.19,8347073.27,8314412.97,8688251.84,9224569.25,9602432.46,10030383.02,10113183.29,10122933.54,10202368.79,10392346.17,10430336.19,10300377.58,9852602.65,10239834.77,10505538.13,10176221.0,9724382.81,9041788.96,8415119.96
424,2023-03-01,7937864.78,7684595.87,7454086.0,7341821.82,7526547.0,8087411.92,8198115.14,8646294.87,9416137.44,9716579.07,10031012.33,10307940.79,10199257.16,10353856.22,10500958.53,10584996.34,10459050.0,10040047.67,10356524.76,10521156.05,10238043.95,10052129.91,9495148.52,8930458.97
425,2023-03-02,8243467.14,7924776.71,7532811.44,7442223.85,7617429.79,8148370.72,8313939.18,8770456.07,9329189.34,9684439.19,10046602.22,10301468.28,10160770.58,10285312.6,10445347.19,10473304.95,10320892.68,9986000.82,10436268.41,10828588.38,10587070.67,9999719.52,9280342.12,8604910.8
426,2023-03-03,8015274.63,7756306.21,7565280.1,7520572.18,7716017.11,8275987.38,8422335.82,8836016.1,9307873.08,9610525.97,9935256.74,10157776.56,9970621.15,10096721.49,10331478.5,10375765.74,10184585.76,9821720.39,10144957.2,10406232.72,10161096.45,9730143.01,9154340.75,8636701.82
427,2023-03-04,8157630.5,7854447.38,7651575.69,7522357.76,7529554.14,7652351.26,7835674.65,8374574.29,8936689.5,9263640.38,9602853.27,9811481.6,9766667.1,9634463.06,9531629.77,9680815.54,9632416.61,9608419.85,10108062.21,10296204.04,10053516.68,9585236.02,9041942.59,8606572.97
428,2023-03-05,8195783.58,7693779.1,7367650.11,7147216.99,7070436.25,7020463.93,6786659.54,7030032.71,7452306.04,7905890.69,8202987.14,8407721.97,8538369.72,8635535.88,8528484.0,8482045.46,8389276.89,8217037.95,8797102.14,9129636.83,9064053.55,8772999.82,8344848.07,7880565.04
429,2023-03-06,7504251.53,7255208.67,7097889.84,7048823.74,7292780.34,7880442.19,8031140.47,8506502.65,8975797.53,9292182.01,9590396.53,9854701.22,9830839.32,9970286.81,10165094.18,10205594.69,10057324.88,9715921.46,10116991.36,10329682.38,10068802.97,9614138.97,8931719.86,8271036.91
430,2023-03-07,7888702.23,7616907.3,7431165.71,7339564.55,7537468.02,8129585.61,8261110.61,8672678.81,9093079.96,9297959.39,9569883.3,9897213.05,9785296.83,9868106.06,10014215.64,10024505.4,9894135.81,9594860.7,10011702.09,10222947.8,9978062.36,9493941.9,8812334.48,8228665.52
431,2023-03-08,7816389.93,7571878.95,7383259.92,7297596.28,7478067.79,8049665.24,8199838.76,8566480.74,9039718.93,9280108.53,9595572.13,9817254.15,9689379.55,9770031.02,9997949.18,10000185.48,9850823.02,9551324.26,9991203.7,10180293.45,9875147.2,9416193.12,8740510.03,8211092.73
432,2023-03-09,7795091.03,7499948.43,7321446.13,7251971.5,7443539.09,8045266.32,8229541.54,8554655.28,8955726.45,9132617.03,9391981.21,9606904.09,9459355.21,9497215.28,9614593.99,9667622.5,9542956.6,9320537.12,9820156.42,10030483.27,9734453.09,9196986.74,8531417.35,7962597.33
433,2023-03-10,7506719.31,7343756.89,7210509.72,7139543.43,7380326.2,7933756.77,8091800.61,8439384.7,8843716.05,9126808.39,9458826.48,9743228.05,9622668.83,9647992.53,9775272.11,9907070.23,9773825.2,9467597.22,9864217.35,10087303.98,9796753.8,9361294.71,8757362.25,8221547.03
434,2023-03-11,7788947.54,7520409.36,7314233.51,7199362.5,7259219.37,7374485.42,7559796.63,8067944.74,8606911.44,8961667.72,9194234.42,9382722.7,9319580.12,9161985.86,8961509.17,8908744.43,8861928.72,8814973.85,9369314.11,9513471.57,9247782.24,8798303.24,8250124.47,7791359.33
435,2023-03-12,7385447.72,7133052.89,6906778.79,6767975.04,6712263.51,6644136.51,6477352.9,6745302.02,7158425.08,7482160.72,7786830.15,8064990.11,8174888.3,8187140.35,8093719.55,8042900.18,7982662.51,8017258.79,8726585.66,9033078.57,8876019.28,8559229.25,8072195.64,7595687.89
436,2023-03-13,7253086.0,7063109.24,6866150.91,6830749.01,7091240.97,7687738.6,7903806.7,8324318.03,8789240.99,9117158.34,9425061.54,9638879.19,9537736.02,9520642.68,9667744.72,9671868.42,9578927.97,9294869.74,9792926.23,10085455.72,9858594.97,9326789.75,8636331.86,8067122.8
437,2023-03-14,7622477.18,7386594.94,7197042.31,7156354.26,7378530.27,7957370.37,8125367.08,8499998.38,8904236.57,9181334.72,9518995.03,9719003.85,9648759.89,9718383.32,9909432.61,9886624.78,9740233.28,9426545.86,9866077.43,10058119.81,9767919.01,9246763.03,8567496.88,8035680.29
438,2023-03-15,7616318.93,7361883.84,7183962.38,7115254.58,7307335.92,7840187.15,8045233.68,8397125.08,8802597.16,9026253.98,9337206.02,9574093.17,9490473.25,9612363.87,9816208.43,9858558.91,9651653.8,9363556.88,9865354.24,10114056.65,9890068.26,9390959.07,8663820.7,8092028.16
439,2023-03-16,7696971.08,7443278.1,7241394.9,7158816.33,7386388.01,7975808.92,8112395.07,8489349.22,8914052.35,9159970.68,9492266.99,9719800.63,9627501.47,9736375.18,9873364.18,9895120.13,9741159.12,9426793.24,9844709.49,10064314.84,9820207.14,9350916.61,8702673.76,8136202.51
440,2023-03-17,7689134.46,7450550.18,7260682.17,7181978.07,7359496.2,7894875.92,8082623.6,8525232.12,8948707.1,9216155.42,9546401.85,9770334.5,9705616.55,9731984.48,9935026.02,9985643.48,9828491.8,9519660.61,9941883.18,10144927.1,9928574.01,9474928.77,8887064.62,8377219.95
441,2023-03-18,7939837.5,7633848.23,7426417.42,7348674.82,7412089.48,7562334.88,7705998.89,8226949.25,8767514.34,9110216.24,9400120.98,9574903.46,9451341.75,9413539.19,9314850.32,9241136.9,9072044.64,9027196.14,9561002.44,9744529.54,9452231.82,8956819.11,8422256.9,7978644.38
442,2023-03-19,7582204.1,7301766.58,7104788.04,6945477.85,6851875.67,6781538.69,6587737.13,6878362.14,7267593.44,7601861.74,7865608.25,8151881.25,8267985.14,8320610.18,8202478.84,8073109.71,8080773.08,8088321.25,8693301.71,8981877.55,8800153.38,8526290.53,8143887.71,7667916.41
443,2023-03-20,7366619.09,7106240.24,6937238.54,6798772.29,6780163.56,6845209.76,6744477.15,7077385.51,7505466.46,7916101.71,8314065.69,8627896.99,8752476.84,8681702.56,8631471.84,8578324.34,8478748.74,8452496.98,9119928.27,9547229.89,9395769.7,9044865.57,8540773.94,8009904.62
444,2023-03-21,7630798.12,7381261.92,7202479.88,7139651.88,7395102.87,7930501.68,8075010.04,8525076.62,9033111.71,9355757.61,9715045.66,9990548.7,9872604.08,10036945.4,10254599.64,10287828.41,10098663.39,9726788.31,10147994.25,10418337.38,10193048.89,9699370.01,8998374.18,8415310.66
445,2023-03-22,7939437.59,7653840.69,7494100.19,7382030.83,7595238.54,8118431.77,8216242.04,8642834.05,9075980.52,9322073.36,9672740.51,9904837.42,9838267.21,9972763.64,10204498.89,10216181.96,10098098.75,9745915.91,10209283.01,10413386.16,10164081.44,9683556.23,8977449.6,8376652.13
446,2023-03-23,7943545.76,7658833.57,7492632.47,7402210.95,7573123.34,8116989.14,8253316.62,8678531.49,9123833.51,9300099.84,9653132.53,9928683.19,9862770.34,9940139.08,10186396.28,10184034.26,10023754.11,9717980.42,10198450.63,10413934.47,10145271.11,9624184.95,9000238.8,8440750.44
447,2023-03-24,8026476.92,7756346.04,7546094.66,7468839.21,7706537.75,8226282.51,8398627.75,8845940.22,9276939.48,9554161.13,9877926.66,10096424.14,9983233.16,10109897.95,10276241.67,10293924.87,10126659.46,9756361.77,10186879.08,10376620.73,10086102.18,9634619.39,9069234.84,8521539.51
448,2023-03-25,8066402.49,7769430.34,7548103.99,7473449.29,7483989.21,7593673.11,7745449.35,8299065.5,8845786.08,9155241.25,9494355.51,9705090.71,9677949.94,9548773.28,9433050.38,9407766.87,9281711.14,9187487.3,9741867.86,9912275.87,9639635.77,9182332.03,8655678.85,8200662.58
449,2023-03-26,7782849.34,7490586.49,7251490.2,7088321.72,7006702.08,6946614.65,6789117.34,7123716.65,7540394.78,7869708.39,8171732.83,8418282.66,8501817.16,8546986.47,8478143.59,8394707.89,8269886.92,8276802.94,8911443.38,9279657.53,9177493.04,8889841.72,8436143.65,7945835.31
450,2023-03-27,7558559.59,7345024.25,7149663.51,7127240.52,7377423.87,7913035.0,8060333.39,8547928.74,9064393.41,9388523.68,9740791.89,10033156.98,9866700.64,9994166.36,10168135.6,10185751.15,9945062.6,9559432.27,10037115.41,10231390.2,10011690.85,9529006.47,8865456.3,8271463.83
451,2023-03-28,7847724.93,7604019.38,7401391.43,7338543.37,7529669.54,8087361.11,8262649.23,8630922.4,9040763.9,9301242.65,9636105.47,10031063.63,9909082.55,10023332.55,10257402.39,10268398.62,10053846.46,9755639.99,10170966.55,10370153.4,10145203.22,9664972.9,8994107.12,8395254.87
452,2023-03-29,7940156.63,7687764.83,7489607.39,7413091.83,7608242.79,8078625.41,8254753.38,8730442.67,9099312.43,9355111.66,9664787.91,9931097.94,9776034.93,9828300.56,10038256.79,10027328.88,9855558.25,9571739.41,10027948.06,10281956.2,10046069.22,9558800.46,8882740.78,8294739.16
453,2023-03-30,7840739.2,7562980.29,7401127.74,7350392.75,7539007.8,7974767.49,8070564.96,8530613.55,9009384.06,9287467.69,9644162.55,9978042.19,9791311.07,9903989.99,10134607.58,10166104.09,10004109.48,9676362.6,10124292.42,10327918.15,10103906.41,9618492.91,8964820.96,8394862.63
454,2023-03-31,7962964.7,7697406.33,7505971.95,7415446.49,7577913.88,8008782.27,8171679.91,8652211.7,9099992.37,9368453.22,9740488.17,9998766.93,9900407.01,9975916.8,10156982.79,10153574.37,10019970.39,9715892.64,10003661.78,10178940.87,9978059.07,9535451.24,8959492.76,8426638.42
455,2023-04-01,8077822.7,7804715.41,7599466.3,7488139.43,7514433.45,7642437.9,7774702.91,8311833.99,8862563.84,9198264.2,9448371.88,9630409.94,9597191.19,9484244.38,9405110.91,9304181.53,9177695.6,9098725.46,9655908.46,9794423.14,9540692.87,9088761.59,8569117.0,8122044.13
456,2023-04-02,7724184.53,7451394.58,7233326.46,7061080.07,6985337.97,6943397.39,6830073.0,7165488.88,7506257.61,7875400.22,8095593.47,8314873.92,8407409.02,8446982.34,8387431.97,8311014.54,8196818.87,8163094.89,8799197.42,9102525.71,9032930.78,8778944.23,8396876.08,7977054.67
457,2023-04-03,7582153.92,7336241.32,7145350.55,7065461.8,7207716.36,7422489.7,7703603.88,8362637.29,8960179.75,9301979.71,9627206.83,9892337.98,9888085.49,9967983.09,10111613.63,10127592.38,9959604.54,9630410.46,10047356.85,10248205.61,10049866.85,9665589.03,9011209.33,8451226.64
458,2023-04-04,7975498.61,7676811.92,7473936.96,7367462.49,7486178.79,7663179.06,7907557.83,8541736.3,9066344.76,9402727.89,9701340.14,9974107.07,9970857.64,10020618.05,10167197.88,10159784.54,9972109.02,9606197.33,10037337.15,10205824.87,9981622.75,9540989.91,8974254.07,8439399.66
459,2023-04-05,7990586.0,7719246.05,7544893.36,7424934.7,7498027.52,7686202.29,7865702.11,8434234.66,8988029.46,9318272.99,9587312.89,9841865.71,9771094.6,9754119.4,9843818.81,9827966.76,9660725.28,9379042.83,9813847.85,9937261.52,9680783.68,9272794.34,8745115.11,8236384.56
460,2023-04-06,7772371.72,7460063.48,7256136.52,7060490.09,6929233.31,6840889.09,6710016.09,7003858.52,7324267.67,7598290.56,7815212.61,8063073.73,8180907.4,8148964.73,8028405.26,7907949.27,7803483.34,7751235.95,8415351.72,8620880.89,8331764.71,8084486.37,7734794.2,7314817.44
461,2023-04-07,6936241.54,6721703.77,6536912.36,6369847.24,6410719.62,6397419.6,6222706.04,6510535.92,6823779.25,7041030.22,7249095.64,7481071.11,7588662.29,7595275.41,7501860.79,7382432.47,7298855.17,7351593.74,8024980.36,8262788.07,8129858.85,7927510.68,7638105.55,7279769.44
462,2023-04-08,6961113.87,6695627.54,6530111.24,6433586.48,6464593.08,6501239.15,6522718.52,6998098.17,7493593.16,7860632.58,8219194.69,8474084.6,8540091.76,8488717.81,8446052.73,8414387.47,8351676.17,8329478.69,8914743.32,9091036.2,8843543.11,8505626.15,8114134.84,7645292.93
463,2023-04-09,7298039.35,7019366.15,6796796.69,6693664.48,6622545.7,6560475.4,6465401.5,6812432.58,7225653.75,7576631.51,7906372.6,8165589.33,8281011.84,8303907.93,8235036.65,8197763.95,8117696.25,8111571.46,8811364.0,9156558.57,9027790.9,8709367.95,8279924.7,7805924.66
464,2023-04-10,7457491.65,7201213.59,7054945.6,7011281.41,7217847.55,7692782.42,7909957.6,8461318.57,9004038.49,9318435.75,9707848.91,9992023.84,9931912.95,10014573.82,10145911.18,10165386.26,10024497.32,9700298.37,10136312.67,10347689.47,10161504.98,9662284.45,9019959.41,8367808.43
465,2023-04-11,7954586.78,7710424.3,7535394.12,7444607.13,7646871.49,8140214.87,8278156.49,8714066.14,9162251.21,9457806.65,9792953.18,10068769.3,9929334.54,10035988.78,10208127.11,10161844.15,9942986.9,9676940.95,10149966.92,10380793.3,10160056.47,9672424.85,8978358.7,8384383.57
466,2023-04-12,7944440.38,7701736.19,7519378.73,7439304.68,7627270.98,8120945.96,8264756.16,8641780.91,9108321.07,9377215.24,9748308.73,10006312.46,9913615.94,10071549.76,10256924.33,10276066.19,10061984.29,9780517.75,10226806.95,10437955.23,10216347.47,9707876.32,9052835.94,8472001.86
467,2023-04-13,8042304.57,7773026.62,7563000.8,7485984.52,7690359.35,8135033.7,8279133.97,8737695.48,9170282.99,9438052.67,9794193.64,10061579.04,9958296.79,10040848.66,10233810.34,10265809.81,10087622.35,9825702.81,10235133.18,10440059.94,10217054.85,9698821.96,9078737.1,8534129.38
468,2023-04-14,8095035.77,7840431.33,7654291.42,7557660.69,7769821.75,8223064.95,8380524.08,8843404.4,9394177.87,9705337.92,10074139.12,10331133.85,10215109.67,10305237.85,10464909.17,10481272.89,10285913.66,9948637.6,10332583.04,10454955.57,10229643.74,9811904.43,9234912.49,8660032.21
469,2023-04-15,8184677.51,7914097.95,7681329.04,7551648.11,7589737.38,7659718.56,7871960.46,8435128.98,8986157.2,9333297.63,9647649.33,9866140.26,9857174.13,9732897.37,9584398.28,9487653.39,9365902.94,9251509.54,9866069.13,9991626.31,9698963.89,9178119.7,8669428.31,8273413.36
470,2023-04-16,7912298.16,7614302.44,7346873.97,7141413.13,7052063.97,6906708.74,6733966.25,6974261.08,7348423.29,7663891.27,7885204.81,8106985.51,8240283.87,8186855.97,8083672.88,7963621.16,7936514.76,8097692.18,8864404.67,9069860.73,8923144.1,8582678.68,8209718.95,7785457.89
471,2023-04-17,7428091.2,7176547.24,6976974.99,6911002.22,7113420.6,7680947.43,7876137.05,8261473.96,8746147.96,9063575.29,9387223.41,9668395.62,9589228.66,9664606.05,9871966.67,9912999.54,9782112.86,9489559.96,9950420.24,10137860.53,9935808.96,9450203.85,8783288.91,8208275.93
472,2023-04-18,7787874.21,7497038.21,7329032.37,7280096.73,7509520.23,7970025.78,8103330.71,8607815.27,9094226.69,9367839.81,9708059.28,9927261.23,9868656.69,9986909.29,10164459.73,10127682.86,9976977.44,9705578.35,10174245.37,10411435.66,10193102.27,9760173.5,9017788.28,8385435.18
473,2023-04-19,7910822.82,7607275.52,7458881.14,7402644.29,7600968.35,8061579.05,8217957.75,8677648.01,9129021.11,9387831.86,9786625.52,10026424.9,9893509.41,10062128.14,10260771.44,10316932.51,10102726.5,9784836.0,10308464.06,10490013.91,10280315.11,9777105.99,9099495.03,8496913.36
474,2023-04-20,8043352.01,7812848.02,7614494.27,7507161.54,7724857.34,8204536.56,8348258.68,8804990.4,9274188.81,9569936.33,9831171.22,10145781.41,9989485.48,10070272.97,10194125.32,10203613.6,10044543.79,9731982.15,10207770.06,10411987.2,10194221.53,9674125.12,9013216.19,8447629.3
475,2023-04-21,7993407.65,7726594.22,7485546.43,7410910.88,7632455.62,8125271.66,8269554.11,8659590.58,9114588.95,9407466.42,9715201.21,9983759.74,9832050.23,9840510.66,10050498.62,10071852.4,9891784.69,9586863.53,10010394.17,10128633.08,9908321.48,9484345.2,8896971.46,8331238.68
476,2023-04-22,7889654.62,7617439.78,7431036.78,7288684.58,7347406.38,7430337.3,7633866.32,8203207.6,8726011.53,9076511.21,9372288.47,9549090.24,9495120.2,9364256.49,9254389.46,9235033.36,9076898.83,9028485.96,9626550.89,9755865.72,9495008.85,9059418.09,8521139.37,8064127.03
